id_member,Afriat,HM,Swaps,Varian,InvVarian,NMCI,Varian0.5,InvVarian0.5,NMCI0.5,Afriat_FOSD,HM_FOSD,Swaps_FOSD,Varian_FOSD,InvVarian_FOSD,NMCI_FOSD,Varian0.5_FOSD,InvVarian0.5_FOSD,NMCI0.5_FOSD
12400501,0.0715445140514078,0.16,0.2,0.00522290321665815,0.00364046229902355,0.00535688912361507,0.0227819978575238,0.0201481214854343,0.0284340778565275,0.128834042553192,0.48,0.84,0.0165256473429687,0.0166692550549966,0.0260083940341606,0.0721334880845346,0.0715316463973677,0.123726420575651
12400502,0.414704192992533,0.04,0.12,0.0166415370485877,0.0165881677197013,0.0293157083153204,0.0258004163133758,0.0257590121857973,0.0571258408844465,0.414704192992533,0.2,1,0.0296814393354357,0.0257363950813647,0.136173021800413,0.0581059730034805,0.0562916251548413,0.326554458695906
12410501,0.534361754274675,0.16,0.68,0.0321876351747445,0.0336065835530797,0.116728127483872,0.0651742514623002,0.0642193762384031,0.247907615109866,0.538640754303509,0.56,2.8,0.141650974910873,0.14365523707556,0.514092757901705,0.255918345251039,0.256764980362631,1.05520438883846
12429001,0,0,0,0,0,0,0,0,0,0.0214662373419197,0.04,0.04,0.000858649493676787,0.000858649493676787,0.000858649493676787,0.00586054432173936,0.00586054432173936,0.00586054432173936
12433501,0.0150992842906072,0.12,0.2,0.000926872717820416,0.000939271738988343,0.00100955878890409,0.0099876538946944,0.00964134278754502,0.0123089278124648,0.0915243312922977,0.24,0.6,0.0106303401262763,0.0102488386492582,0.0186655581900474,0.0471963361011618,0.0451628675265499,0.0964581553083948
12433502,0.0068706118355064,0.08,0.08,0.000283005883518867,0.000283005883518867,0.000283005883518867,0.00388762944296142,0.00388762944296142,0.00388762944296142,0.0243814470172401,0.48,0.6,0.00423029671951835,0.00423029671951835,0.00460746640882436,0.038503240302106,0.038503240302106,0.0443316304803169
12439501,0.266995057945055,0.24,0.6,0.0348615534427808,0.0295830768247243,0.0543739078424223,0.0890051023983515,0.0801807227726984,0.164865852462238,0.266995057945055,0.48,1.48,0.051364819030111,0.0466476345901021,0.102572601290457,0.153330403160252,0.138975155227549,0.358941698891467
12446502,0.300363207648545,0.12,0.48,0.0292784623488924,0.0255766089263386,0.0491138848256792,0.0678639760619671,0.0589977531078835,0.135830707740923,0.326301113536717,0.56,1.28,0.0453968517612332,0.0461393593227287,0.109215317747101,0.128381334182143,0.119857910270017,0.304799081660633
12451002,0.0288178504854909,0.12,0.12,0.00253101962368725,0.00253101962368725,0.00253101962368725,0.0170536091275627,0.0170536091275627,0.0170536091275627,0.0977403946203097,0.24,0.36,0.00787996008931534,0.00787996008931534,0.0107907669157783,0.0402210705123298,0.0402210705123298,0.0584820414393471
12475002,0.20049479955569,0.24,0.48,0.0178453060100486,0.017257954884944,0.0297427016965207,0.0612615028100088,0.0558109334289454,0.103095154446723,0.318471765258847,0.44,1.4,0.0541002785486787,0.0565186106842026,0.136154248472634,0.126702992735864,0.133589053041858,0.382912334840212
12484001,0.119082997240501,0.16,0.24,0.0117216308480924,0.0142659245435918,0.0155145572731899,0.0418909217683171,0.0507826985840544,0.0587317089967326,0.341760916634167,0.36,1.08,0.0438502232166407,0.0435728532799093,0.0963710679120897,0.119261455840396,0.115410551014125,0.289275370476737
12496501,0.131444629236681,0.16,0.32,0.0136802843744418,0.0141601181272332,0.0168895703782979,0.0451623838228598,0.0477462627212542,0.0721771878037045,0.65505267494556,0.4,1.24,0.0658705338137551,0.0687703903018159,0.10833490238427,0.138185391705274,0.146854929769684,0.313335506519863
12501501,0.0752162832901184,0.04,0.08,0.00352776657866192,0.00352776657866192,0.00462694310256148,0.0155270550276601,0.0145312653659134,0.0190880855162252,0.310817084493965,0.16,0.52,0.0248324900726901,0.0247754879866481,0.0471978591410081,0.0640089922084177,0.0592126528879746,0.130836674988546
12524001,0.0251294969373213,0.04,0.04,0.00100517987749285,0.00100517987749285,0.00100517987749285,0.00634091437410364,0.00634091437410364,0.00634091437410364,0.0251294969373213,0.36,0.4,0.00186813871131672,0.00200455790995523,0.00200455790995523,0.021507633704325,0.0238436062952474,0.0238436062952474
12531001,0.0611750014520533,0.08,0.28,0.00339167404414824,0.00339712126305054,0.00604110117821396,0.018809646545571,0.0154919376135779,0.0353725360414214,0.425871242396172,0.4,1.28,0.0354476030667411,0.0359175679240054,0.0666656463194854,0.0988447232077897,0.105324938442727,0.234288448507944
12541001,0.583121266507728,0.28,1.04,0.0735693145359099,0.0789112010496158,0.116521341009563,0.16635848724248,0.149261435066375,0.314975044773861,0.706754373070704,0.6,3.12,0.135306497043983,0.135579628737817,0.415860806852374,0.249846336442379,0.247651895938172,1.00078893828052
12553001,0.000881368728845564,0.04,0.04,3.52547491538226e-05,3.52547491538226e-05,3.52547491538226e-05,0.00118751419619005,0.00118751419619005,0.00118751419619005,0.19369235346623,0.36,0.92,0.0202928614222912,0.0187182610920305,0.0334929745940617,0.0709628231684543,0.0688256143729809,0.153388274036355
12553002,0.0509429709219325,0.08,0.12,0.00360107418888699,0.00360107418888699,0.00360107418888699,0.0187961013485695,0.0198424231565245,0.0198424231565245,0.119474325464183,0.24,0.48,0.0110191079450015,0.0115999178685741,0.0152074271213595,0.0539765000359636,0.0474276511315696,0.0771390681608053
12555501,0.0233016644046003,0.12,0.12,0.00159580752436909,0.00159580752436909,0.00159580752436909,0.0124722184610159,0.0124722184610159,0.0124722184610159,0.121834842487665,0.32,0.72,0.0154923829186073,0.0132472641699477,0.0274697308166144,0.0657466669961413,0.0593174816427195,0.123070485960419
12555502,0.144745415619473,0.16,0.44,0.0309913035940845,0.030107938650293,0.0418745687529465,0.0719885919734456,0.0702220439678672,0.134634259840231,0.371422799811461,0.4,1.84,0.059055767454114,0.0623474176334761,0.164385433696341,0.139353760875527,0.143373804006459,0.507949827744977
12572001,0.463989290495315,0.08,0.08,0.0214073012816335,0.0214073012816335,0.0214073012816335,0.0379195284134826,0.0379195284134826,0.0379195284134826,0.866131191432396,0.24,0.64,0.0675759070359814,0.0672062838189869,0.101687354226109,0.105713970697828,0.10129325799477,0.200183672433861
12577002,0,0,0,0,0,0,0,0,0,0.028444558851921,0.64,0.72,0.00426699323481507,0.00426699323481507,0.00443586071229318,0.0418965800879074,0.0418965800879074,0.0452933613299012
12577005,0.457231392006018,0.16,0.6,0.0336524525889728,0.0394075238922562,0.0840559683344439,0.0602748281475961,0.0712870478022602,0.207610818327076,0.565555555555556,0.28,1.68,0.0451420107442258,0.0567089850850655,0.271175260220614,0.0935165274757616,0.105835158290081,0.601776953572661
